gt_x,gt_y,vo_x,vo_y,srs_x,srs_y,base_station,esk_x,esk_y
12.664884401443215,38.731591562382675,14.115814241693432,39.7661638570858,12.710061912911396,38.991738593550885,6,12.999583740775483,40.220897419116056
13.165597586106536,39.630595445234334,14.611893793189374,40.64795990105652,13.069478788110384,39.627406763894605,6,13.507242934554474,41.06746125065379
13.67512159960184,40.53952938034265,15.136159416530521,41.55511694914631,13.734020989575875,40.51097452184093,6,14.032636052490389,41.928404035622485
14.198084061760149,41.45394523898854,15.674445236612996,42.474323470891456,13.938798116945554,41.35483310275221,6,14.575679064732896,42.88515344517273
14.729326593384977,42.374461958237404,16.209651947958555,43.39106190773289,14.639450080040865,42.47411789684317,4,15.093930106124786,43.77073199385341
15.266654158577039,43.29797910348463,16.769496883671067,44.31935475891217,15.180676472925446,43.34929071762241,4,15.66126282747724,44.75022904821149
15.80930686923682,44.2204527394861,17.330751128890522,45.25189089889376,15.734540294246141,44.22821584241971,4,16.193459138972337,45.63099772307943
16.353602423440307,45.1392387243729,17.897731694681056,46.169864867986774,16.277894297875804,45.22709565748604,4,16.735795038309398,46.521867271630306
16.905399333232765,46.05211906504194,18.44400700344449,47.04667556096967,16.876281597664658,46.030880336233295,5,17.332446681569188,47.4865537521114
17.464129965634317,46.957498454429754,19.004180512920655,47.930395306096976,17.665043461579366,46.978167991603364,5,17.909516683849134,48.35057951586609
18.041259751040652,47.864711580411345,19.58690335403176,48.81669986909683,18.08617945658796,48.03896171351692,5,18.52883811020175,49.31219291140937
18.638627869570954,48.758830962683476,20.19293296740963,49.7132462383676,18.72257158355116,48.99262698481474,5,19.11687190885683,50.179182890152994
19.253559104352366,49.64492155829769,20.811014115291236,50.609999457486786,19.360195791390023,49.90996525354195,5,19.72563702688811,51.05180476569805
19.868951094553296,50.525352747908705,21.437232677414944,51.49669543838002,19.951938077390366,50.525778548440115,4,20.39740315837518,51.987492459693165
20.496348821534625,51.386452553477376,22.0659045000028,52.373822825779996,20.716639925403957,51.51497526391224,4,21.039717880035834,52.831875538691484
21.118722301076666,52.24554540968852,22.69597502681432,53.239257193265246,21.058147237641176,52.1519164630246,4,21.669384658572774,53.65561392046793
21.746475509682035,53.096968903087564,23.33869231493085,54.1267989566152,21.803027890893237,53.15983812996327,4,22.368989286541446,54.574677409854054
22.377430177573167,53.956857067838115,23.977719746425368,55.00210608528932,22.479010968130748,53.96611993370031,4,23.016712637691395,55.393178529794554
23.016493489282684,54.81494245068155,24.629026274058102,55.86992944956784,22.88138395797402,54.7395592290469,4,23.700050602435493,56.28929564138521
23.661971474598385,55.67536736769089,25.274521272072082,56.72769979339971,23.631521350725695,55.76132110433413,4,24.33777284695632,57.10712161385156
24.310630083844806,56.532784052967486,25.928731259138296,57.58027306704506,24.337351560508015,56.45034932728373,4,24.987601618251468,57.915419509081595
24.96394744247249,57.38686065704217,26.587943829698478,58.438109208318444,24.934037551095955,57.475081309652104,6,25.692774888068936,58.82085539651138
25.621733076511592,58.24122021953198,27.25040325811533,59.296457319678645,25.710903291075986,58.42132540957726,6,26.352493255131357,59.64085510110594
26.28658979556268,59.083434809389075,27.920024542119855,60.153904146840155,26.245617009098783,59.06151299643756,6,27.008132381804078,60.44729960273803
26.964337409793497,59.93031588355768,28.593067448552993,60.996220071903196,26.968243537497703,59.92719515866038,6,27.729577237268565,61.3379602881293
27.645620441211403,60.75888269881977,29.270654485328773,61.831257990887025,27.676681991889065,60.827504258435454,6,28.397867744875306,62.14233840376706
28.335030763512506,61.59171626134385,29.95416488565213,62.658021423334176,28.38352746836914,61.75614137271421,3,29.1330917748727,63.03578348343213
29.035343341321283,62.41894206199055,30.65702697073403,63.491482186684635,28.74097473907591,62.340098199815316,3,29.78646317994504,63.818065191065664
