gt_x,gt_y,vo_x,vo_y,prs_x,prs_y,base_station,esk_x,esk_y
2.5079068294718567,17.258185461651546,3.0464010850770338,17.86689413000838,2.4801651327251513,17.33247976593201,5,2.8766832972323617,18.4244495509215
2.745473866923784,17.928276826558072,3.2965007947476175,18.543833701527234,2.7526473846129047,17.90223634477777,5,3.094683504891079,19.075250053777115
2.9806960654279315,18.57479458418058,3.556623832716995,19.222593312502134,2.9752623262799855,18.637774681510518,5,3.3198357389306072,19.743468819674717
3.2314159521487094,19.24708604940317,3.823142400215376,19.901806013319934,3.258677444433258,19.240188072950158,4,3.576513488086345,20.485626664675497
3.4900052107524813,19.934091166413076,4.094181565118896,20.605531055014588,3.435836695476187,20.01344106669856,4,3.8114068875022835,21.167552928981184
3.7538418289338673,20.630481373201235,4.373822919302632,21.30472683333862,3.754510701585496,20.752043116035686,4,4.080653697634529,21.936526300243596
4.021376447356129,21.340564841130455,4.660394420973894,22.020655695592385,3.9152583757595347,21.42407601408605,4,4.323692087755352,22.631694384303927
4.296555100017111,22.05720609629771,4.956418910822333,22.74418062734799,4.247436423507363,22.103788575925368,4,4.578723987240589,23.336327726685894
4.583140566335114,22.787990327825085,5.265680562298277,23.47579305134435,4.573648948949562,22.76987464059576,4,4.868387708064391,24.12094706350081
4.8770331467891515,23.52237031266521,5.5872749950645035,24.219962495917343,4.890053883741296,23.534120893813455,5,5.211649049134873,25.052575328244185
5.200865627266588,24.27379354422333,5.914474007001368,24.961019046180837,5.156904935680901,24.246404046017215,5,5.441590861042784,25.58589231448866
5.523777813734362,25.010919861713468,6.258416601806615,25.710912482031546,5.462070526443949,25.413197831737182,5,5.736743420095433,26.342621045059495
5.865655201618537,25.761878617591556,6.609272111543771,26.461169775561775,5.759124308498873,25.8488638824877,5,6.043602060741774,27.081189899449924
6.2098552828915485,26.516544637912304,6.971565129433991,27.219705267126777,6.184028641811305,26.381735173126717,5,6.3962407649122595,27.88556437560457
6.566106902987338,27.278252086844354,7.339107090142827,27.98180364669232,6.462403355438921,27.06861045058104,5,6.725925722441136,28.60391974012846
6.930063027950174,28.04484385011007,7.72749126308434,28.758196985520726,6.938488426704495,28.152152313468495,5,7.1044845237240555,29.435655748254895
7.309737592522469,28.818536247649327,8.125051619365133,29.536579614193798,7.302042734592208,28.847094358233733,3,7.4661987481055325,30.180656212017396
7.693666538233327,29.598202570930685,8.53141712739849,30.322152633940817,7.663444097277188,29.591564518039814,3,7.839464518747332,30.934384922096122
8.092382780892493,30.38967912435662,8.96764352107065,31.123265534468832,8.129651085559333,30.41310373269754,3,8.261344397310873,31.78073457086538
8.503661697859382,31.187005450692883,9.438844149763613,31.95971875607291,8.42122236763552,31.25891310562657,3,8.65696326880163,32.5532362625161
8.923927675863634,31.990493061334664,9.92378388311918,32.801927060191,8.783149887519146,31.9066093379768,3,9.095622216581916,33.40613869693089
9.354351938502136,32.80012165697689,10.378127338214222,33.62292757600093,9.205259680430881,32.859400580239026,3,9.512029704343517,34.18930926358447
9.795533782708977,33.61596674770559,10.90705677323023,34.47859954378252,9.675925081210515,33.77384828739372,7,9.949387768568826,34.99452444495269
10.250395048687938,34.43957235044643,11.423561194309013,35.33364785036477,10.176699936397126,34.30573810412563,7,10.440628084939716,35.869123583776876
10.71355658202229,35.2732617414183,11.977376948270397,36.21365077603533,10.717039413986798,35.213929131917574,7,10.917487633396593,36.670308204669084
11.188606481036299,36.11676056146674,12.547240612068222,37.135200431091675,11.027780515323455,36.23463362755786,7,11.396356058775972,37.50448487170485
11.670109935989785,36.96276458114093,13.053671370926645,37.993606314510124,11.65077760361442,37.006558121471045,7,11.932664647660543,38.42481231441736
12.164711319961054,37.83889890280505,13.569647256814914,38.862503044500365,12.17444274689326,37.97039277746852,7,12.440494830754238,39.26734380943591
12.664884401443215,38.731591562382675,14.115814241693432,39.7661638570858,12.710061912911396,38.991738593550885,7,12.999583740775483,40.220897419116056
13.165597586106536,39.630595445234334,14.611893793189374,40.64795990105652,13.069478788110384,39.627406763894605,2,13.545427668611826,41.19307249143643
13.67512159960184,40.53952938034265,15.136159416530521,41.55511694914631,13.734020989575875,40.51097452184093,2,14.104081372855823,42.17103524077447
14.198084061760149,41.45394523898854,15.674445236612996,42.474323470891456,13.938798116945554,41.35483310275221,2,14.71657454734212,43.24871130070382
14.729326593384977,42.374461958237404,16.209651947958555,43.39106190773289,14.639450080040865,42.47411789684317,5,15.229120617898857,44.05500106735827
15.266654158577039,43.29797910348463,16.769496883671067,44.31935475891217,15.180676472925446,43.34929071762241,5,15.789001456151258,44.97129687066338
15.80930686923682,44.2204527394861,17.330751128890522,45.25189089889376,15.734540294246141,44.22821584241971,5,16.3124215792225,45.802431525885915
16.353602423440307,45.1392387243729,17.897731694681056,46.169864867986774,16.277894297875804,45.22709565748604,5,16.84534957806213,46.655986186288324
16.905399333232765,46.05211906504194,18.44400700344449,47.04667556096967,16.876281597664658,46.030880336233295,5,17.431798330974104,47.5898392071085
17.464129965634317,46.957498454429754,19.004180512920655,47.930395306096976,17.665043461579366,46.978167991603364,5,17.999085374978453,48.43017089411109
18.041259751040652,47.864711580411345,19.58690335403176,48.81669986909683,18.08617945658796,48.03896171351692,5,18.607399690708306,49.373447460258866
18.638627869570954,48.758830962683476,20.19293296740963,49.7132462383676,18.72257158355116,48.99262698481474,3,19.184839623006752,50.22643095451195
19.253559104352366,49.64492155829769,20.811014115291236,50.609999457486786,19.360195791390023,49.90996525354195,3,19.783531759174682,51.088244430150134
19.868951094553296,50.525352747908705,21.437232677414944,51.49669543838002,19.951938077390366,50.525778548440115,3,20.445351903776736,52.01483445855351
20.496348821534625,51.386452553477376,22.0659045000028,52.373822825779996,20.716639925403957,51.51497526391224,3,21.07870026778421,52.852400239488645
21.118722301076666,52.24554540968852,22.69597502681432,53.239257193265246,21.058147237641176,52.1519164630246,3,21.699995138278553,53.67071265772674
21.746475509682035,53.096968903087564,23.33869231493085,54.1267989566152,21.803027890893237,53.15983812996327,4,22.39174570071493,54.58536690823276
22.377430177573167,53.956857067838115,23.977719746425368,55.00210608528932,22.479010968130748,53.96611993370031,4,23.03281057223994,55.40048175885532
23.016493489282684,54.81494245068155,24.629026274058102,55.86992944956784,22.88138395797402,54.7395592290469,4,23.709933826535703,56.29368587916493
23.661971474598385,55.67536736769089,25.274521272072082,56.72769979339971,23.631521350725695,55.76132110433413,4,24.34264341714689,57.109270031413594
24.310630083844806,56.532784052967486,25.928731259138296,57.58027306704506,24.337351560508015,56.45034932728373,4,24.98819443623263,57.91569119667403
24.96394744247249,57.38686065704217,26.587943829698478,58.438109208318444,24.934037551095955,57.475081309652104,4,25.68941940012938,58.8193884697663
25.621733076511592,58.24122021953198,27.25040325811533,59.296457319678645,25.710903291075986,58.42132540957726,4,26.346219679437702,59.63806810109881
26.28658979556268,59.083434809389075,27.920024542119855,60.153904146840155,26.245617009098783,59.06151299643756,4,26.999487390432297,60.44338830821061
26.964337409793497,59.93031588355768,28.593067448552993,60.996220071903196,26.968243537497703,59.92719515866038,4,27.71875215037799,61.33295325190271
27.645620441211403,60.75888269881977,29.270654485328773,61.831257990887025,27.676681991889065,60.827504258435454,4,28.385679163526806,62.13657160588552
28.335030763512506,61.59171626134385,29.95416488565213,62.658021423334176,28.38352746836914,61.75614137271421,4,29.11965002045893,63.02926810088968
29.035343341321283,62.41894206199055,30.65702697073403,63.491482186684635,28.74097473907591,62.340098199815316,4,29.77240653241431,63.81107952328532
29.743263457916246,63.24753548327563,31.37100752329455,64.31908326878946,29.689096121236528,63.44944100692513,4,30.458829852895427,64.62032364507992
30.460165256371717,64.07053536504901,32.09222385063588,65.14017389222522,30.44309440781285,64.0974244608666,4,31.21828553339725,65.49582708809609
31.184711147437554,64.8905983555724,32.82486437685601,65.96042969380665,31.36662417623384,65.0706139437482,4,31.939197555831225,66.29406965782567
31.92786783072342,65.71693721838074,33.57257411325287,66.78308289006237,31.82757084948652,65.676745221509,4,32.709204739065655,67.15597351693036
32.67521149090411,66.53454178017327,34.328448960576985,67.60125974135072,32.79026518823594,66.55363946013422,4,33.44108817851399,67.93517259272782
33.42089289355146,67.33580882757862,35.09289249340125,68.41413001372868,33.4714128892996,67.5068002373165,4,34.17926649616008,68.73091291497938
34.19618295414531,68.13353237332062,35.851495009531504,69.21039986457619,34.26539900925929,68.13102150468588,4,34.99318259077966,69.59105960130076
34.97903332024084,68.92724182199878,36.64619119839975,70.02270024288933,34.91739984076843,68.87253522347909,4,35.739802665563154,70.3580941803825
35.780891187377435,69.71540465413193,37.4344963227245,70.80983457755356,35.70617855476638,69.80198756068074,5,36.50107553931764,71.13866533967709
36.58879175753688,70.50347441872957,38.24494668940014,71.60551850062923,36.57974986290221,70.50975822199925,5,37.3481603302789,71.99196421826716
37.41327972241801,71.28954823316899,39.0728146888114,72.41064385028896,37.56230966366576,71.27177948299232,5,38.1499910589923,72.75579598807582
38.23454467731334,72.07722072371901,39.90541121555915,73.19940686310298,38.182059490221796,72.096930268961,5,39.015381426011125,73.60346446947686
39.064726750098856,72.86073034101867,40.738694307746904,73.99420425886984,39.28154192826477,72.9398572315775,5,39.83804532847651,74.36787736667439
39.901299216353316,73.64192353478857,41.59625371053017,74.79825149986871,39.97657010066799,73.61899651934525,4,40.660685156945895,75.12828501985045
40.746422814085214,74.42151717181837,42.441171426154945,75.58484336177192,41.01269796892882,74.46127203558687,4,41.577781532750656,75.97286917036837
41.604548610714204,75.19736851546568,43.33325589343747,76.38024707985942,41.82448857907238,75.45361212112137,4,42.424357006722545,76.74680704419134
42.475737887799355,75.96749985145668,44.20360102460429,77.16334581542066,42.417987475715194,76.12937193343116,4,43.2598926927864,77.51487786529624
43.34889364334132,76.74216782443975,45.08942382398968,77.95379590111084,43.381170660288184,76.83460870938146,2,44.25568864808463,78.49006039021562
44.22717627048872,77.51306732183869,45.990854448417345,78.73576945315814,44.40280823095329,77.58021591300673,2,45.18383467677683,79.36709944016064
45.110948862742816,78.27788234048172,46.89932441585986,79.50777626745243,44.990891701996546,78.2823535179032,2,46.205469543146094,80.3207102039915
46.00874852140525,79.04805438293282,47.81398787376789,80.2917218395696,46.03778750324379,79.14200941335926,2,47.154841592749634,81.17183630613168
46.914309481128385,79.81822965871004,48.72125154258765,81.06007757610955,47.06219628220975,79.83001504435441,5,48.00901561195188,81.7946417873337
47.82306919226163,80.58622872401119,49.643282221643254,81.84325217825274,47.77981986112721,80.53498325273908,3,48.9316689727532,82.519681237534
48.74003307523404,81.34798889629644,50.5696265711662,82.61558152266733,48.76606447314228,81.41851214986279,3,49.79028927463648,83.19055593090584
49.66758746165645,82.11265380678152,51.49060807571422,83.37340377069715,49.27217046332194,82.02943453897635,3,50.626571346368756,83.86635849545463
50.59696706538143,82.87082518780714,52.43620606775007,84.13691399651685,50.60819426612975,82.8701223150555,3,51.59182779615585,84.63966252760798
51.5398812421026,83.62359624418147,53.403116115872535,84.89715585955788,51.530315686618856,83.69396269485578,3,52.484368931605864,85.34209566058735
52.498444778307146,84.37009751392912,54.38022237961683,85.64673769887706,52.5359332426154,84.43549777755779,3,53.47609674828023,86.12728362713204
53.472850631021245,85.1048615725463,55.36829149849659,86.38305851772377,53.650425050607275,85.17252058160132,3,54.412721075946536,86.83022709383157
54.4586108761908,85.82829893578503,56.35355668442015,87.10334554461701,54.66525716738166,85.82829460359586,3,55.37341210291705,87.5313091904454
55.4550341450585,86.54003046423307,57.35790603846639,87.81940637651071,55.29651182432829,86.62431541187419,3,56.40582332711421,88.31364452631045
56.46150764027296,87.24391844271148,58.38163400160531,88.55070462376844,56.495708033642494,87.2755117871345,3,57.38291627208231,89.00417669661434
57.47953465740391,87.93909115444377,59.432179574962305,89.27446465136448,57.31711405874352,87.85314833066465,2,58.45729283900553,89.84651053790287
58.50466840964587,88.62797368445489,60.48042231792244,89.96864628793149,58.55902855738205,88.57137501254185,2,59.64931657333583,90.76165055796558
59.5436222711659,89.30705254986412,61.54282186899256,90.65167295600578,59.79418887764603,89.28079351356486,2,60.76324453612273,91.574115903299
60.59451529769219,89.97132054297533,62.60964581310752,91.31822854448481,60.73866476649453,89.90058674320444,2,61.89704163840065,92.37049946149789
61.655459926466,90.62405994664547,63.68716456771955,91.96539123075537,61.652679533115474,90.58498429922106,2,63.14688222020467,93.22788662313519
62.73211540876249,91.2652152671218,64.77913622131167,92.61397375215498,62.40350895384782,91.26983526480876,4,64.10872614343778,93.69247812928295
63.81114750908509,91.89188273023538,65.88352603930073,93.24604896191377,63.86814020482552,91.89824238908726,4,65.23483563047341,94.26518052811815
64.91104472446091,92.51349304533817,66.99139713463025,93.85775477800273,64.77866972811897,92.55326514538277,4,66.26098187260779,94.78189749093255
66.01915278950074,93.12525313313486,68.09390898677665,94.4568141967416,65.94270161257067,93.28289800390965,2,67.45246362217102,95.53117856562005
67.13551469877308,93.72956999517524,69.21184450577128,95.05430482052935,67.03738588547978,94.0914653964096,2,68.76024524814989,96.33972323867924
68.25823942209448,94.3242773726251,70.34031024809819,95.6490815365749,68.27942386178923,94.31191922178455,3,69.79712870520896,96.77222841619428
69.38336253040693,94.91056240862419,71.47191738796434,96.23911469334416,69.52725862950142,94.81300921314507,5,70.87001695207265,97.23029337182635
70.515795595055,95.49096886288598,72.61272195337497,96.8169770295463,70.43822567312556,95.58057299886828,5,72.03538589452464,97.79232298342104
71.65188576359671,96.0615700692795,73.75530029934578,97.39303753739524,71.61533679034603,96.01988571764221,5,73.1097641856445,98.2756402331854
72.79366070932608,96.62764609585325,74.90243011092508,97.96546911750362,72.84083068878681,96.62648480281943,5,74.30482251917525,98.83584649919656
73.9283237081759,97.18341616693503,76.04661826123233,98.52245865854975,74.04133209910907,97.03333772409755,5,75.40317768077425,99.31059049294905
75.07125840068313,97.73568667262299,77.1938176707868,99.07707595480429,74.93500411535634,97.80511510178188,5,76.49220342091526,99.8087774586909
76.25144464655293,98.30203336151514,78.3451022340218,99.62765603306845,76.5156784828926,98.15943844397782,3,77.72567279365477,100.35104119912675
77.34995784039229,98.82257692407704,79.47677247882082,100.16812331090307,76.91089477193253,98.83310377567005,3,78.7860611388312,100.82965806295194
78.48361593281928,99.35422968639215,80.61254434921574,100.70369010119417,78.47923346183492,99.51644914110427,4,79.8919396374562,101.31791996455075
79.61436223145334,99.88119813028555,81.73897383252772,101.23043467165657,79.45999580469153,99.85793241785431,7,81.08799077202583,101.84331437740519
80.74466448066772,100.40323465596353,82.87055235823162,101.75148656552248,80.67401184734219,100.3682266594908,7,82.18092409589933,102.29657654160037
81.86427917968784,100.9226847886379,83.9965686138239,102.2755013797994,82.09212711156205,100.86149222256581,7,83.39944767575498,102.80020879892162
82.96668077486449,101.42459446776039,85.09584552487273,102.7896084634629,82.88204769094759,101.5435967126328,3,84.47577958861287,103.24984727258928
84.05981244352215,101.92055209406452,86.19516804599121,103.28791260989911,83.72419484407588,101.9855213758201,3,85.53358811541378,103.69083652253747
85.15333158788415,102.40732894998776,87.26533448497041,103.78573617191111,85.0475622655819,102.53991910505557,6,86.70760646811462,104.18214410240768
86.24060597721748,102.88234004951234,88.34818703874667,104.27956126972788,86.14634029617793,102.7607212447172,6,87.76892128267089,104.58559602302734
87.3164655775696,103.35451994067071,89.38592608056923,104.75872633374104,87.17901256578583,103.3908707010518,6,88.82451677155677,104.99753356309948
88.3811304977828,103.81797840664483,90.4279266527942,105.22536932911706,88.34910849449804,103.87894463876823,5,89.98184901525907,105.4511342800771
89.44078582336614,104.2655674607253,91.46563813301103,105.6983071303621,89.37539344541167,104.24532057501422,4,91.01993251599018,105.83694015260491
90.48905466782148,104.70780379086833,92.49715804593403,106.16987440345115,90.51672608781678,104.6123862011386,4,92.15803420287662,106.25567152532783
91.52771528235317,105.15661025695412,93.50297807510445,106.64405716158069,91.54005989297889,105.12183723664232,3,93.17607080403042,106.62913509553097
92.55747980865151,105.61003937429341,94.48871405072755,107.12649221150774,92.61698080956013,105.58462500090394,3,94.19010893650243,107.01031206208287
93.57999014800168,106.07735066097042,95.4861632844408,107.61045658057245,93.66904524493319,106.1127446511151,3,95.28955042245674,107.44590579138612
94.59416127250961,106.55113828365579,96.47301309525415,108.10383735573205,94.64186575178276,106.45776063738805,4,96.26394224289743,107.83302595499357
95.60036040638079,107.03022761019417,97.45992079450393,108.60579852483461,95.28012553142771,107.01085880913932,4,97.20070128049713,108.23929284460964
96.59812999699385,107.51957548773012,98.43334436167046,109.12288247591376,96.48277171736876,107.40670127070787,4,98.23543619396351,108.69198791232583
97.58741247647711,108.01723077462847,99.3930152915473,109.64165673024338,97.70083656496017,108.08086791182976,4,99.17312365518825,109.12623200962129
98.56439440172501,108.52130593604475,100.34423396900632,110.1715056678471,98.59525551169321,108.59810811190987,4,100.17989695372576,109.61627500855711
99.52987369863138,109.03849126569092,101.28118658978525,110.70784681484913,99.42776186344946,109.05349544668736,3,101.06463600029471,110.06799964618762
100.48138586417984,109.57401288518435,102.22647588949073,111.25893915656508,100.18297436957042,109.48675111494074,3,101.92861422224091,110.52820596571519
101.42890516927318,110.12427064320077,103.15900577861105,111.81693243265714,101.2022079374501,110.1743741023725,3,102.87451980379929,111.05897011413582
102.36819128625635,110.68774944879691,104.08014432741038,112.39275801712304,102.33953907663509,110.72731120648355,3,103.73420058430183,111.55861869531913
103.2954398959799,111.26356481945997,104.99586834275033,112.98789723386682,103.43496825130981,111.2509752847395,3,104.67815319163549,112.1159599604451
104.21292238450275,111.84464801488629,105.88444843026014,113.58171070117773,104.14289538157594,111.85911123920334,3,105.50208071169314,112.64271467814473
105.11925183076387,112.43553100203759,106.76051861007474,114.18418672547918,104.97801372425666,112.47640374862999,3,106.31318979702951,113.186836533507
106.00299223656143,113.02839520231193,107.61934957024347,114.79878131209571,105.94509892335896,113.0495723368968,4,107.19600676112215,113.78674407582696
106.87116718439634,113.62914740663277,108.45855958218928,115.41403161349284,106.69204066458235,113.6064901716819,4,107.97514030650848,114.34352126989484
107.72578427120503,114.23814072338685,109.28454117713723,116.03334318467724,107.63770108804925,114.25670706158473,4,108.75624395878673,114.91558744355284
108.56841080606235,114.8498925885013,110.09961788115139,116.66395720807083,108.5503383087044,115.04412636188825,5,109.6056744124289,115.55900821799835
109.39648226251695,115.46992989675881,110.89624618547879,117.29104451002739,109.36098385732697,115.52206549510092,3,110.36730226873787,116.14811495965823
110.20684736361525,116.08921119047993,111.67428268259059,117.91946919902574,110.3507397338567,116.24449233625874,3,111.20305695231468,116.8018570827748
111.00473909285364,116.7132883311583,112.43951663411578,118.55105843119718,110.86611583849565,116.69292320593223,4,111.93081333826585,117.3956752751454
111.78674436622399,117.34048875349974,113.19732944141265,119.1928119962308,111.57658240329343,117.3116546991322,4,112.6492869806129,117.99837789966101
112.55317537641966,117.97275205000217,113.94680897783456,119.84175431026041,112.41453159763505,117.83525113739191,4,113.43079961604712,118.64961186933354
113.31339586416914,118.60283587140376,114.67787233465809,120.4934488584267,113.20288910108849,118.5255924896275,2,114.21506172728085,119.32396131767284
114.0599316072934,119.23598553143776,115.39652411508025,121.14253127978245,113.83787859045208,119.22955978220347,2,114.99214865926032,120.0130344342869
114.79267955050662,119.87126306485789,116.10499026285436,121.79451352979987,114.5745597796247,119.71342534898845,2,115.82667125743463,120.7693726384322
115.51133831655437,120.50870686727055,116.79803209679606,122.45154295657484,115.468843642825,120.59115596912766,1,116.57723175299039,121.47813006876007
116.21830123416991,121.14666882992728,117.47947092469221,123.10649004770005,116.06318786397804,121.23090596168956,1,117.38106836963227,122.25062909754702
116.91057876037222,121.78715250238918,118.14826172684121,123.7630623507059,116.76830691107675,121.798646799316,3,117.96159756901163,122.84680798006896
117.58080510676002,122.4160858346243,118.79993584248687,124.42001994621957,117.54437710534431,122.46795796880777,3,118.56266483126565,123.45618921758924
118.23914724433648,123.04874118414058,119.43618288063082,125.06947858321531,118.3054324671211,123.21812123378055,3,119.23074819077969,124.13089017450189
118.87543654352878,123.67068393973776,120.05823674935434,125.7239188568848,118.66270987746506,123.65281437018011,3,119.80355433850731,124.72992786852026
119.50124911931537,124.29738808344793,120.66622608140804,126.37838722158928,119.61418318858475,124.33311255312417,4,120.40437461759217,125.33875065385749
120.10788575378625,124.92842568661871,121.25801787007522,127.03105526498598,119.63001647645476,124.71238148617194,4,120.99983799229085,125.98012292251538
120.70158643766653,125.57210310259364,121.82973971848303,127.68601822399067,120.70425098972552,125.42585343894727,4,121.5692112302521,126.57563982824843
121.28210169487075,126.2185218730463,122.39673021116162,128.3486241082621,121.25713427117222,126.12037743266505,3,122.1774454660333,127.23209386061852
121.8351625778067,126.85384446804972,122.95753168859117,129.02271515355963,121.73802522853745,126.85230309010534,3,122.70807315780208,127.84405795638777
122.37958832176854,127.50198897425003,123.49882674296735,129.69968436965866,122.0200872652927,127.49447740408876,3,123.20625336521906,128.4645837298989
122.90984189712087,128.15581301837602,124.01412458232363,130.3787067701496,122.79466715174883,128.15903439518695,5,123.75929596094497,129.14747668514536
123.43284313876292,128.81917044729443,124.52541788114941,131.07368044045668,123.52115915154086,128.81110109419788,5,124.26262367054086,129.78268495205631
123.94066419961894,129.48638655290856,125.02423478754609,131.77830677373524,123.91333831719558,129.46551722971117,5,124.78966663308817,130.48241938670634
124.4378387132163,130.1641330351826,125.50859768937181,132.4864315784657,124.31047883109925,130.13326127242274,5,125.24437388046782,131.13475090698523
124.92046438882763,130.85249187797635,125.9788369800417,133.1930882195307,124.9737253866146,130.76067071685597,5,125.70294852527873,131.79559813727445
125.39260874851915,131.54460133441515,126.44016533949642,133.91345258537152,125.30741963862533,131.47102120053475,5,126.17966108142635,132.52537304693524
125.84948127153108,132.24374749273255,126.89218943724202,134.6276364735514,125.70298091570545,132.0504786591069,4,126.59452063887838,133.19518045956505
126.29830591867436,132.95163210975107,127.33641735446471,135.35445574348404,126.24688717567464,132.9370873111979,4,127.01026962530197,133.89358120093175
126.74701794985302,133.67690557233837,127.77303059308504,136.09048412143727,126.78477586003291,133.48339190061793,4,127.46441847281233,134.64813241753097
127.17573560529395,134.38293048885942,128.20099055806122,136.83131184262834,126.71033268836017,134.342371304197,4,127.82897762767003,135.36315056187487
127.60416275512976,135.11108191533052,128.61862446148695,137.57856756165583,127.77976871938382,135.2564015945476,4,128.27873892225838,136.1647761468424
128.0233360440251,135.84791140682077,129.03014407482283,138.3379138866749,127.83458632779582,135.78200800003717,4,128.65015587330637,136.89319536667978
128.4353822485885,136.59869978639395,129.43946354702845,139.10628168666705,128.4605783744784,136.3192076370456,5,129.03498166833413,137.61823377702484
128.84424369524186,137.35136493510169,129.84781981866416,139.887260180318,128.79551025033362,137.3710878949553,5,129.44237965669367,138.4437788025207
