x,y,z,Station1,Station2,Station3
86.2406059772175,102.882340049512,7.62112175231114,7,8,4
87.3164655775696,103.354519940671,7.6905796797668,7,8,4
88.3811304977828,103.817978406645,7.76144063995501,8,7,5
89.4407858233661,104.265567460725,7.8327725580967,8,7,5
90.4890546678215,104.707803790868,7.9035875593597,8,7,5
91.5277152823532,105.156610256954,7.97563436175768,8,7,5
92.5574798086515,105.610039374293,8.04635931578036,8,7,5
93.5799901480017,106.07735066097,8.1079321497407,8,7,5
94.5941612725096,106.551138283656,8.17147230603354,8,7,5
95.6003604063808,107.030227610194,8.23272846417987,8,7,5
96.5981299969938,107.51957548773,8.2948491153881,8,7,5
97.5874124764771,108.017230774628,8.3548411162713,8,7,5
98.564394401725,108.521305936045,8.41819007424741,8,7,5
99.5298736986314,109.038491265691,8.47864429790179,8,7,5
100.48138586418,109.574012885184,8.53696304623307,8,7,5
101.428905169273,110.124270643201,8.59023677170399,8,7,5
102.368191286256,110.687749448797,8.64220919194977,8,7,5
103.29543989598,111.26356481946,8.69268295507933,8,7,5
104.212922384503,111.844648014886,8.73250892968111,8,7,5
105.119251830764,112.435531002038,8.77482072973006,8,7,5
106.002992236561,113.028395202312,8.81525396796599,8,7,5
106.871167184396,113.629147406633,8.86206343733253,8,7,5
107.725784271205,114.238140723387,8.90723321822509,8,7,5
108.568410806062,114.849892588501,8.95814904876075,8,7,5
109.396482262517,115.469929896759,9.00387327698064,8,7,5
110.206847363615,116.08921119048,9.05284957407662,8,7,5
111.004739092854,116.713288331158,9.09788539432025,8,7,5
111.786744366224,117.3404887535,9.14545807375034,8,7,5
112.55317537642,117.972752050002,9.19210417249817,8,7,5
113.313395864169,118.602835871404,9.23815344446926,8,7,5
114.059931607293,119.235985531438,9.28402156751273,8,7,5
114.792679550507,119.871263064858,9.32746417078551,8,7,5
115.511338316554,120.508706867271,9.3706407212056,8,7,5
116.21830123417,121.146668829927,9.41145059621958,8,7,5
116.910578760372,121.787152502389,9.44920755811438,8,7,5
117.58080510676,122.416085834624,9.47766637330466,8,7,5
118.239147244336,123.048741184141,9.50975453823242,8,7,5
118.875436543529,123.670683939738,9.54060142159736,8,7,5
119.501249119315,124.297388083448,9.57193033952634,8,7,5
120.107885753786,124.928425686619,9.59956242955531,8,7,5
120.701586437667,125.572103102594,9.62562009666905,8,7,5
121.282101694871,126.218521873046,9.65021228951998,8,7,5
121.835162577807,126.85384446805,9.6729462096485,8,7,5
122.379588321769,127.50198897425,9.69431537660476,8,7,5
122.909841897121,128.155813018376,9.71613852678152,8,7,5
123.432843138763,128.819170447294,9.73770414655151,8,7,5
123.940664199619,129.486386552909,9.75822399111696,8,7,5
124.437838713216,130.164133035183,9.77730693148321,8,7,5
124.920464388828,130.852491877976,9.79860960637014,8,7,5
125.392608748519,131.544601334415,9.81977148862745,8,7,5
125.849481271531,132.243747492733,9.85025476258289,8,7,5
126.298305918674,132.951632109751,9.86884187647597,8,7,5
126.747017949853,133.676905572338,9.88658174640965,8,7,5
127.175735605294,134.382930488859,9.90165725997321,8,7,5
127.60416275513,135.111081915331,9.91799479198801,8,7,5
128.023336044025,135.847911406821,9.93025756730386,8,7,5
128.435382248588,136.598699786394,9.93789665489388,8,7,5
128.844243695242,137.351364935102,9.93737045296889,8,7,5
129.25877494591,138.11834394697,9.93918369877936,8,7,5
129.671577346594,138.899073552378,9.93747042690219,8,7,5
130.091541310706,139.692402288829,9.93768678890845,8,7,5
130.505031269256,140.490398485132,9.93405871714579,8,7,5
130.919290188545,141.30196375115,9.92871909082897,8,7,5
131.331142940672,142.131777949248,9.91951562077895,8,7,5
131.742964300683,142.975288254886,9.90994811118111,8,7,5
132.150959660768,143.833277629928,9.89790045158429,8,7,5
132.557722418351,144.704661802571,9.8850630694016,8,7,5
132.959754369088,145.589864836908,9.87181653941409,8,7,5
133.354565674489,146.490782166028,9.85714674242212,8,7,5
133.747143168845,147.405131910731,9.84359621899507,8,7,5
134.140779691538,148.351612564189,9.83186775671411,8,7,5
134.513720570958,149.279562352681,9.82415320550548,8,7,5
134.873263093249,150.248669685234,9.82135772505559,8,7,5
135.220092840023,151.23478387411,9.8150830852616,8,7,5
135.546036409412,152.243585436492,9.80759735313577,8,7,5
135.855816181175,153.258987016073,9.79531783984103,8,7,5
136.137619348423,154.299918420869,9.7880650554392,8,7,5
136.40162261739,155.360486844163,9.77758496567201,8,7,5
136.64258423425,156.432541057734,9.7652736679256,8,7,5
136.867962519246,157.526951683158,9.74563942909709,8,7,5
137.065233177239,158.639673837368,9.7241341354622,8,7,5
137.243462230396,159.763519162429,9.69830602185803,8,7,5
137.396983766941,160.905654950211,9.6703693525631,8,7,5
137.52427922684,162.061711128462,9.63581715071503,8,7,5
137.632768736022,163.236777927732,9.60205828824716,8,7,5
137.716360991763,164.432242346417,9.56653480313242,8,7,5
137.776387537974,165.634057251632,9.52700718226527,8,7,5
137.813843155236,166.86190165595,9.48821058315244,8,7,5
137.830271272706,168.084811961572,9.45301535338333,8,7,5
137.822183233282,169.324768994032,9.41907342781118,8,7,5
137.791122772252,170.570459214117,9.38614902463923,8,7,5
137.730293556575,171.82284101073,9.355661633992,8,7,5
137.646856183889,173.093519190298,9.32402706926579,8,7,5
137.537556898851,174.37261226413,9.29732294041887,8,7,5
137.398655116755,175.652836555936,9.28133212546962,8,7,5
137.238794809407,176.941585832336,9.26644244138694,8,7,5
137.049481129801,178.240807965465,9.25880608075235,8,7,5
136.84040308615,179.547797907502,9.25513496756194,8,7,5
136.604472717297,180.865672267777,9.26015201993212,8,7,5
136.346245920505,182.184816838285,9.26859361823426,8,7,5
136.057298890849,183.521263420093,9.28556125564021,8,7,5
135.741574716172,184.862456160459,9.30320079340416,8,7,5
135.399415513069,186.197357857198,9.32539156210773,8,7,5
135.036575119745,187.536287854364,9.34900050075902,8,7,5
134.652566733307,188.882409995104,9.37759377221108,8,7,5
134.246570687712,190.230586594159,9.40291741189072,8,7,5
133.812602838633,191.584393160592,9.42760689944177,8,7,5
133.346895884756,192.931025707045,9.4562992301139,8,7,5
132.853207591042,194.282296186873,9.49068527370486,8,5,7
132.332214611174,195.633837336165,9.53292038235434,8,5,7
131.7835433598,196.970954689375,9.58335538938269,8,5,7
131.203733725938,198.321667240691,9.64182941932504,8,5,7
130.587820357745,199.652673640701,9.70711799500296,8,5,7
129.937930243511,200.989020642103,9.77649421216388,8,5,7
129.249634099326,202.304941648133,9.85085553260274,8,5,7
128.520234170502,203.601297836711,9.9329859269628,8,5,7
127.74859272335,204.889466961954,10.0152891953643,8,5,7
126.939211019097,206.150753239435,10.1053586994383,8,5,7
126.093536003529,207.394436251634,10.2023367188272,8,5,7
125.213943590346,208.615479361436,10.3048206069836,8,5,7
124.294732826712,209.81427844126,10.4167505319708,8,5,7
123.347233516435,210.996324455551,10.5350094819708,8,5,7
122.366548540659,212.162019926421,10.6583072612162,8,5,7
121.354618309451,213.299004549635,10.7837958414265,8,5,7
120.320885943755,214.415937385646,10.9117633824139,8,5,7
119.257931359253,215.508973915691,11.0433209769898,8,5,7
118.170406919229,216.589045489589,11.1815653154089,8,5,7
117.061854897064,217.644526927268,11.3261672037076,8,5,7
115.925899258541,218.680592747071,11.4795745281843,8,5,7
114.77462776981,219.693311474536,11.631810719974,8,5,7
113.605549056417,220.684506232538,11.7834831310548,8,5,7
112.423890387166,221.63976993804,11.9358413978579,8,5,7
111.234384215702,222.565238011072,12.0864333784839,8,5,7
110.034176427608,223.450356339692,12.2372078253712,8,5,7
108.831101435936,224.30198490811,12.3880525443201,8,5,7
107.60759437766,225.12755309151,12.5413297362259,8,5,7
106.375473194531,225.910034146881,12.6932372641719,8,5,7
105.137601144715,226.661778142771,12.8415756651752,8,5,7
103.89433426212,227.374209728158,12.9879718946022,8,5,7
102.644859658194,228.044503785711,13.1307434474755,8,5,7
101.388527323509,228.682889866261,13.2713353711322,8,5,7
100.135089999905,229.281923535283,13.4100711194345,8,5,7
98.872259766426,229.842521512627,13.550177647215,8,5,7
97.6132453850043,230.370079234231,13.6893508946782,8,5,7
96.3537723490933,230.861379857947,13.8253827584875,8,5,7
95.095502658494,231.327493724621,13.9627758480027,8,5,7
93.8439632698335,231.761793110279,14.1015869246433,8,5,7
92.6082428306112,232.158832969001,14.2477456818464,8,5,7
91.3760152041275,232.533027968518,14.3983675758933,8,5,7
90.1445651169029,232.881740182967,14.5563163519687,8,5,7
88.91642699992,233.201404827594,14.7185740856853,8,5,7
87.6966626814776,233.495379010729,14.8782256546918,8,5,7
86.4799214578797,233.759937079709,15.0380916941358,8,5,7
85.2660986412349,233.997957649673,15.1968627712909,8,5,7
84.0563084639205,234.212114987835,15.353333738828,8,5,7
82.8539609879828,234.394729997095,15.5097982917794,8,5,7
81.662118045425,234.562302787851,15.6670066312328,8,5,7
80.4773608928559,234.704592174226,15.8216410335338,8,5,7
79.298997053296,234.821781359632,15.9783686082166,8,5,7
78.1244695814765,234.916368935451,16.1363349129418,8,5,7
76.9437585152509,234.993613332219,16.2901229216072,8,5,7
75.8150312442191,235.052254210632,16.4356807630567,8,5,7
74.6842872362275,235.09915974603,16.5786874134726,8,5,7
73.5686852161446,235.136272399149,16.7207809006237,8,5,7
72.4612931729482,235.167002396473,16.8604983227811,8,5,7
71.3704649223109,235.191130380573,17.0050098159947,8,5,7
70.2981435138606,235.207244792726,17.1542207219875,8,5,7
69.2284564043358,235.219570720362,17.2990573906728,8,5,7
68.1576560172998,235.225423908041,17.4452241136603,8,5,7
67.0911359507826,235.226112594515,17.5830605798283,8,5,7
66.0419486547202,235.225954833522,17.7115512222764,8,5,7
65.0053355005285,235.228185998866,17.8371986796541,8,5,7
63.9776974149344,235.231480770373,17.9633337774791,8,5,7
62.9588570113057,235.238676892745,18.0920882374944,8,5,7
61.9422524586328,235.249178155324,18.2217678015555,8,5,7
60.9344476579696,235.261185591119,18.3485168343211,8,5,7
59.9314400044445,235.280789594185,18.4763993301122,8,5,7
58.9358808221701,235.304167706018,18.604912208474,8,5,7
57.93626239187,235.331773711528,18.7338303268806,8,5,7
56.9393034987628,235.363264217055,18.8625837639828,8,5,7
55.9590282401385,235.399248480932,18.9899609016672,8,5,7
54.9778113002587,235.444488379918,19.114378893816,8,5,7
53.9962089955364,235.496852823858,19.2400551170511,8,5,7
53.01638069185,235.558120378474,19.3663504759673,8,5,7
52.0389327941607,235.625137193071,19.4903188040696,8,5,7
51.0648693487199,235.698696613387,19.6118571758086,8,5,7
50.1000898518614,235.779234048838,19.7347624799714,8,5,7
49.1380130857364,235.865570275144,19.8524796952685,8,5,7
48.1771213341357,235.957012716906,19.9708605373271,8,5,7
47.2182056564287,236.058095254792,20.092078378621,8,5,7
46.2639657021324,236.166359647724,20.2135365592121,8,5,7
45.3100608547866,236.279618968274,20.3347495914711,8,5,7
44.3589835901868,236.400587062254,20.4572329306734,8,5,7
43.4073393627931,236.527589877993,20.5756722272635,8,5,7
42.4609680631975,236.660825915762,20.6916880609901,8,5,7
41.5186496634732,236.798189246747,20.8045955266451,8,5,7
40.5790791636394,236.941253476021,20.9183074801351,8,5,7
39.6443625597976,237.091320730474,21.0335531307037,8,5,7
38.7144925424718,237.250432354408,21.1468770971834,8,5,7
37.7911290429671,237.418354642813,21.2567942162127,8,5,7
36.8719285473137,237.595080601837,21.3680638042433,8,5,7
35.9521288741661,237.779900442226,21.4787246550094,8,5,7
35.0289186537831,237.968526034354,21.5886882108148,8,5,7
34.1024349536152,238.158128374461,21.6963226478572,8,5,7
33.1700196284476,238.349578861298,21.805021876622,8,5,7
32.2317905133935,238.544481133941,21.9150186119904,8,5,7
31.2886047749161,238.740453097134,22.0276342876668,8,5,7
30.3424110675508,238.941179921475,22.142537148496,8,5,7
29.3924078348777,239.144480930455,22.260644067752,8,5,7
28.4412788056425,239.35714848521,22.3822307698689,8,5,7
27.4848496253253,239.571508102495,22.5017848812481,8,5,7
26.5295143709904,239.787343884816,22.6261051715645,8,5,7
25.5727188734691,240.008399995037,22.7452845999075,8,5,7
24.6150571785487,240.231585667453,22.8600664532713,8,5,7
23.6567750732062,240.461238483533,22.9785379728657,8,5,7
22.6958898981659,240.70219270396,23.0962246551204,8,5,7
21.7335027463557,240.95052695843,23.2122340611905,5,8,4
20.7919457264988,241.204859527901,23.3283343315111,5,8,4
19.8463262693146,241.472710908965,23.4442210356037,5,8,4
18.9019244833242,241.749823716798,23.5581200177941,5,8,4
17.9616021754846,242.045153874838,23.6740607053619,5,8,4
17.0280808187575,242.348421700177,23.7882698916471,5,8,4
16.0951108987396,242.663873872768,23.9016111623367,5,8,4
15.1678823497019,242.991484494172,24.0140882787177,5,8,4
14.2471534506058,243.325296012843,24.1284639002328,5,8,4
13.3274977245478,243.672036150386,24.2447096256225,5,8,4
12.4127934440711,244.024824121305,24.3592949610262,5,8,4
11.4990662225684,244.386777807333,24.4720740822171,5,8,4
10.5906428074239,244.757394300833,24.584148507568,5,8,4
9.6873162633836,245.136359644534,24.6946433401743,5,8,4
8.79053588502637,245.519858573778,24.8031246182401,5,8,6
7.89807330107631,245.911252664791,24.9125139191106,5,8,6
7.01172120585035,246.306660720429,25.0186180776124,5,8,6
6.13446949457855,246.710949332331,25.1261665619684,5,8,6
5.26364375972888,247.121063757847,25.2311992668347,5,8,6
4.40260364612152,247.534482441791,25.3334613779922,5,8,6
3.54204188410435,247.956261750479,25.4334806453859,5,8,6
2.68510209386279,248.39076798842,25.5301643311135,5,8,6
1.85309079587666,248.825674770935,25.6224664729883,5,8,6
1.01904711258159,249.269169881142,25.7134104052658,5,8,6
0.193902243787094,249.719657809612,25.8006200255207,5,8,6
-0.630899701331203,250.180182487184,25.8899887258668,5,8,6
-1.44255750635078,250.64297173992,25.9752565460808,5,8,6
-2.25202288562452,251.111197396345,26.0573924421162,5,8,6
-3.05069098566824,251.586757425075,26.1387798415491,5,8,6
-3.84831027732774,252.070602914017,26.2195462829346,5,8,6
-4.64352401759439,252.561620237094,26.29930160046,5,8,6
-5.43657251320097,253.06250528,26.3777095383841,5,8,6
-6.22652432096648,253.567328392263,26.4533617808362,5,8,6
-7.01737667975988,254.078717030115,26.526670948355,5,8,6
-7.7991477879738,254.615981929241,26.6068648921069,5,8,6
-8.57829327381213,255.168895008673,26.6905037050054,5,8,6
-9.3603162471856,255.7111037933,26.7672925353746,5,8,6
-10.1397245662509,256.257307536261,26.8445148562143,5,8,6
-10.9228895186042,256.795955364326,26.9174332216282,5,8,6
-11.7069997561816,257.337955633134,26.9931141175834,5,8,6
-12.501481126452,257.877474854738,27.066890487163,5,8,6
-13.2946178977031,258.416111056452,27.1420630047842,5,8,6
-14.0912508366026,258.954890211225,27.2128702072158,5,8,6
-14.8866437416878,259.496981425847,27.2788609199023,5,8,6
-15.6868152265588,260.042833126426,27.3411037904973,5,8,6
-16.4877078682506,260.590266008755,27.4020189951918,5,8,6
-17.2832983563109,261.131613626166,27.4595510483222,5,8,6
-18.0868174885063,261.679306799355,27.517369674804,5,8,6
-18.8960852554452,262.227560872459,27.5770653183107,5,8,6
-19.7130550763412,262.776890551242,27.6330671233785,5,8,6
-20.530223465337,263.328182866671,27.6868049436011,5,8,6
-21.347258190077,263.877830151214,27.7379605735555,5,8,6
-22.1638174188824,264.428574916134,27.7890977569243,5,8,6
-22.978738329711,264.978449101499,27.8365903271307,5,8,6
-23.7947540557401,265.529550793283,27.8853614150321,5,8,6
-24.607429728978,266.08229306292,27.9316162453699,5,8,6
-25.4149132975422,266.635178141126,27.9760416885793,5,8,6
-26.2208743341645,267.190213995667,28.0180110053704,5,8,6
-27.0256406216063,267.745683360124,28.0564331622807,5,8,6
-27.8344591448001,268.306553437488,28.0936602950096,5,8,6
-28.6337843395872,268.867964106189,28.1301841600474,5,8,6
-29.4277578531692,269.43696061925,28.1615211023952,5,8,6
-30.210511034909,270.012114660562,28.1936001400712,5,8,6
-31.0010717576562,270.601356762201,28.2225630686112,5,8,6
-31.7690135571799,271.179601182756,28.2466776207031,5,8,6
-32.5473067537697,271.773710008166,28.2713846342886,5,8,6
-33.3165228796008,272.372941417434,28.2941696632414,5,8,6
-34.0801394630685,272.975361437443,28.312043084762,5,8,6
-34.8451988155475,273.598841092211,28.3269353931482,5,8,6
-35.5909429163481,274.219438057158,28.3426694183162,5,8,6
-36.3497510278414,274.871188888354,28.357442758622,5,8,6
-37.0803579591164,275.512872132407,28.3707558981763,5,8,6
-37.8187638041027,276.178452504048,28.3813954335592,5,8,6
-38.5517860668839,276.854474378611,28.390089757968,5,8,6
-39.2838106557805,277.545418221669,28.3943691679353,5,8,6
-40.0105086144689,278.247515884842,28.3974012641919,5,8,6
-40.7350403585185,278.964114879582,28.3951562527808,5,8,6
-41.4516894046523,279.684826155433,28.3900456138944,5,8,6
-42.1652266560105,280.422904622041,28.3779092598705,5,8,6
-42.8724629171557,281.175148554813,28.3654649053582,5,8,6
-43.5683164934005,281.937599298654,28.3508031449553,5,8,6
-44.2560485199284,282.718190518344,28.3348665029822,5,8,6
-44.9348008728263,283.509948143716,28.3136340764668,5,8,6
-45.605483306758,284.317096820096,28.2882432816323,5,8,6
-46.2704665347479,285.133895437287,28.2615010863916,5,8,6
-46.923476282374,285.967329343315,28.2343223075309,5,8,6
-47.5669085853474,286.808326397803,28.2077205376878,5,8,6
-48.2016258301457,287.665593913549,28.1759356396005,5,8,6
-48.8282487432889,288.531835378488,28.1449127290254,5,8,6
-49.4485092724006,289.408318441751,28.1122386911738,5,8,6
-50.0656595985155,290.293118864938,28.0814148293977,5,8,6
-50.677223758145,291.186857589227,28.0485315482114,5,8,6
-51.2819016690265,292.095411626336,28.0125691347321,5,8,6
-51.8777488016395,293.009670608804,27.9735744686315,5,8,6
-52.4706589094103,293.932859079391,27.9312286511408,5,8,6
-53.0586118395372,294.863189059298,27.8868437090722,5,8,6
-53.6451260112268,295.799544022104,27.8442870311491,5,8,6
-54.2305236563816,296.737192214996,27.8016489633734,5,8,6
-54.8131570252234,297.678071447279,27.7616078476148,5,8,6
-55.3996003107718,298.623648497116,27.7261347119584,5,8,6
-55.9874608478832,299.578065774302,27.6925199268439,5,8,6
-56.5830129777539,300.536339542915,27.6599244936111,5,8,6
-57.1754648428991,301.494363025349,27.6252950209891,5,8,6
-57.7721826126956,302.455546493414,27.5928991661544,5,8,6
-58.3684362776098,303.419297750953,27.5587294841521,5,8,6
-58.9652258787111,304.386416656815,27.5283324822221,5,8,6
-59.5645868134314,305.35547136844,27.4992609611428,5,8,6
-60.1630095056502,306.330227469032,27.4704926892299,5,8,6
-60.7569328118542,307.308862304458,27.4417610402654,5,8,6
-61.341318430735,308.288827838561,27.4117525710176,5,8,6
-61.9193729517139,309.273296704316,27.3837515140261,5,8,6
-62.4882559100235,310.261901308685,27.3546355086972,5,8,6
-63.0437311788093,311.261928419727,27.324802844142,5,8,6
-63.5832055056643,312.264071632854,27.2947242255745,5,8,6
